,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
249,42896,27.0,4.5,Cloudy,Medium,1,Snack,scooter,1.0,No,Urban,11,20002.51381415127
250,5654,26.0,4.8,Windy,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,18,20002.519669201218
251,3779,22.0,4.6,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,35,20002.505113871597
252,25315,20.0,4.7,Sandstorms,Low,2,Meal,scooter,0.0,No,Metropolitian,17,19109.58609029478
253,3344,37.0,4.6,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,32,20002.515700292646
254,31261,35.0,4.0,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,31,20002.520234995627
255,36612,39.0,4.6,Cloudy,Jam,0,Meal,motorcycle,2.0,Yes,Metropolitian,50,20002.508331378383
256,39753,25.0,4.0,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,33,20002.500061196886
257,28140,20.0,4.9,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,20002.497388473686
258,12967,30.0,4.8,Sunny,Low,1,Drinks,motorcycle,,No,Metropolitian,12,20002.519669522673
259,23480,25.0,4.8,Sunny,Low,1,Buffet,motorcycle,0.0,No,Urban,16,20002.52023638387
260,6633,24.0,4.9,Sunny,Medium,2,Drinks,scooter,0.0,No,Metropolitian,12,20002.488488710234
261,313,24.0,4.6,Windy,Medium,2,Snack,electric_scooter,0.0,No,Urban,24,20002.508327648946
262,26818,,,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,26,20002.518719707867
263,44678,26.0,4.8,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,20002.50882503069
264,5961,30.0,4.5,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,31,20002.505110511735
265,32223,26.0,5.0,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,24,20002.51732220814
266,40462,33.0,4.2,Cloudy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,39,20002.518858543306
267,13657,30.0,5.0,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,24,20002.519688890727
268,4194,39.0,4.1,Stormy,Jam,2,Meal,scooter,3.0,Yes,Metropolitian,42,20002.489554012183
269,21270,36.0,4.9,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,41,20002.48814677834
270,4497,24.0,4.3,Stormy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,37,20002.5175664461
271,23796,32.0,4.7,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,29,20002.489395439254
272,10951,20.0,5.0,Sandstorms,Low,1,Snack,motorcycle,,No,Metropolitian,10,20002.51189778454
273,42673,22.0,5.0,Sunny,Jam,2,Snack,scooter,0.0,No,Metropolitian,17,20002.51885359055
274,13295,35.0,4.3,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,24,20002.51972878796
275,25715,37.0,4.6,Windy,Medium,0,Snack,motorcycle,0.0,No,Urban,29,20002.515687588366
276,38755,25.0,5.0,Stormy,Jam,2,Buffet,scooter,1.0,No,,20,20002.487442404326
277,4650,35.0,4.3,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,36,20002.51747939419
278,8223,23.0,4.9,Cloudy,Low,1,Buffet,scooter,1.0,No,Urban,12,20002.515576659665
279,22887,35.0,4.6,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33,20002.488491035012
280,21907,39.0,4.9,Stormy,Low,1,Buffet,scooter,0.0,No,Metropolitian,20,20002.513622464463
281,9619,38.0,4.9,Sunny,Medium,2,Snack,scooter,0.0,No,Urban,22,20002.517563673908
282,28980,32.0,4.9,Sandstorms,Jam,1,Snack,scooter,1.0,No,Urban,27,20002.509287542623
283,38510,31.0,4.7,Fog,Low,1,Snack,scooter,1.0,No,Urban,30,20002.486318360192
284,18321,33.0,4.9,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,16,20002.518858076597
285,3063,27.0,4.7,Fog,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,20002.51966377658
286,44691,28.0,4.3,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,40,20002.489397111338
287,2115,30.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,42,20002.49755170163
288,7880,36.0,4.7,Fog,Medium,2,Drinks,scooter,0.0,No,Urban,19,20002.513759352016
289,21948,33.0,4.1,Cloudy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,38,20002.48848268352
290,42899,34.0,4.8,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Urban,25,20002.515687114377
291,248,33.0,4.5,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,17,20002.505894064634
292,42406,30.0,4.6,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,26,20002.50500180769
293,36541,23.0,5.0,Fog,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,28,20002.511263435084
294,7627,20.0,4.8,Sandstorms,Low,2,Meal,motorcycle,0.0,No,Urban,10,20002.515576659665
295,35717,25.0,4.9,Fog,High,1,Buffet,motorcycle,0.0,No,Metropolitian,24,20002.520236416905
296,22079,22.0,4.7,Stormy,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,16,20002.497495633623
297,44819,37.0,5.0,Stormy,Low,1,Drinks,scooter,1.0,No,Metropolitian,19,20002.50500491538
298,40732,31.0,4.8,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,22,20002.519721291508
299,13988,32.0,4.6,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,26,20002.490111033192
300,25288,23.0,4.6,Sunny,High,2,Drinks,motorcycle,0.0,No,Urban,16,20002.517393110626
301,5231,37.0,4.5,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,35,20002.49755020721
302,37043,37.0,4.9,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,19,20002.517400637957
303,83,34.0,4.7,Sandstorms,Low,1,Drinks,scooter,0.0,No,Metropolitian,15,17322.45825142614
304,12335,28.0,4.6,Sunny,Jam,2,Drinks,electric_scooter,0.0,No,Urban,14,20002.51384756527
305,2053,25.0,4.6,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Urban,25,20002.49749794561
306,43350,28.0,4.5,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,23,20002.5175247078
307,18245,25.0,4.8,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,24,20002.51746186211
308,22776,29.0,4.8,Cloudy,High,1,Meal,motorcycle,1.0,No,Urban,28,20002.520241245456
309,43874,38.0,4.6,Cloudy,Low,1,Snack,scooter,0.0,No,Urban,30,20002.51163310494
310,22762,23.0,4.1,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,20002.513443211963
311,25133,21.0,5.0,Sandstorms,Low,1,Meal,scooter,0.0,No,Metropolitian,10,20002.520251316964
312,15255,25.0,5.0,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,15,20002.511544472723
313,26072,21.0,4.7,Cloudy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,34,20002.489325212486
314,20179,39.0,4.6,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,20,20002.505117251447
315,27226,39.0,4.8,Cloudy,Jam,1,Snack,motorcycle,1.0,Yes,Metropolitian,41,20002.50867336652
316,43237,33.0,4.9,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,29,20002.48764792747
317,38551,35.0,4.9,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31,20002.51390042562
318,11647,23.0,4.6,Cloudy,Medium,2,Meal,electric_scooter,0.0,No,Urban,11,20002.517462183678
319,15384,35.0,4.9,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,15,20002.516073952876
320,41069,29.0,4.7,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.5113497932
321,32545,,,Cloudy,Jam,2,Snack,motorcycle,1.0,No,Urban,33,17396.277925820126
322,31591,35.0,5.0,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,34,20002.515954103153
323,41478,24.0,4.7,Stormy,High,2,Snack,scooter,1.0,No,,12,20002.519690996676
324,8713,,,,,3,Drinks,scooter,0.0,No,Metropolitian,15,20002.49868948016
325,41145,33.0,4.6,Fog,Medium,2,Meal,scooter,0.0,No,Metropolitian,19,20002.518768151825
326,4191,28.0,4.8,Stormy,Jam,0,Drinks,motorcycle,,No,Metropolitian,25,20002.508325454077
327,22489,22.0,4.6,Fog,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,11,20002.520245682
328,30212,31.0,4.7,Stormy,Low,0,Snack,motorcycle,1.0,No,Urban,24,20002.49738972567
329,27034,39.0,4.6,Stormy,Low,1,Snack,motorcycle,0.0,No,Urban,24,20002.513814506896
330,31168,26.0,4.0,Windy,Low,0,Drinks,motorcycle,0.0,No,Urban,23,20002.52023496599
331,31438,37.0,4.7,Windy,Low,0,Drinks,motorcycle,,No,Urban,20,20002.505517726222
332,37616,36.0,4.7,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,26,20002.510921865294
333,16170,34.0,3.8,Sunny,Jam,1,Snack,motorcycle,1.0,No,Urban,34,20002.505894925456
334,8343,25.0,4.9,Stormy,Jam,2,Buffet,scooter,1.0,No,Urban,26,20002.513618891924
335,5960,32.0,4.7,Fog,Low,2,Drinks,motorcycle,1.0,No,,16,20002.52023634687
336,37687,26.0,4.6,Cloudy,Low,1,Buffet,scooter,0.0,No,Urban,16,20002.520235004416
337,3853,39.0,4.4,Windy,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,42,20002.513443211963
338,43988,32.0,4.4,Fog,High,1,Buffet,motorcycle,1.0,No,Metropolitian,39,20002.51746255968
339,23905,27.0,4.6,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,21,20002.509287001052
340,34605,39.0,3.6,Fog,Low,1,Meal,scooter,2.0,No,Metropolitian,38,20002.505076695827
341,41798,36.0,4.6,Fog,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,46,20002.511138190446
342,29357,32.0,4.1,Stormy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,32,20002.505074779543
343,29365,26.0,4.8,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,16,20002.52023587766
344,13904,35.0,5.0,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,25,20002.505956036584
345,41939,25.0,4.8,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.51970030318
346,5172,35.0,4.7,Cloudy,Low,2,Meal,motorcycle,1.0,No,Urban,28,20002.511427010013
347,26291,38.0,4.7,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,20002.518858034353
348,2295,32.0,4.5,Sunny,Medium,0,Snack,motorcycle,0.0,No,,26,20002.48825196938
349,32290,27.0,4.8,Sandstorms,Medium,1,Buffet,motorcycle,0.0,No,Urban,27,20002.5111630831
350,14700,23.0,4.8,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,17,20002.520245958516
351,4640,32.0,4.4,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,54,20002.49815019591
352,35045,38.0,4.4,Windy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,43,20002.498494107196
353,12859,25.0,4.6,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,12,20002.519748774783
354,26068,37.0,4.8,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,27,20002.517567316314
355,37221,20.0,3.7,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,49,20002.51593930853
356,37446,39.0,4.6,Fog,Low,0,Drinks,motorcycle,1.0,No,Urban,37,20002.499370722137
357,28972,35.0,4.6,Stormy,High,2,Snack,motorcycle,2.0,No,Metropolitian,34,20002.520238439804
358,19442,26.0,4.9,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,36,20002.50891082552
359,42549,27.0,4.8,Fog,Low,1,Snack,scooter,0.0,No,Metropolitian,27,20002.48939547245
360,6502,20.0,4.7,Windy,Jam,1,Buffet,motorcycle,0.0,No,Urban,19,20002.505514545934
361,18421,34.0,4.8,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,20002.511671940956
362,21342,32.0,4.2,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,32,20002.515926832813
363,5078,21.0,4.8,Cloudy,Medium,0,Buffet,motorcycle,2.0,No,Metropolitian,42,20002.499298988296
364,26941,25.0,4.7,Cloudy,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,16,20002.513962330144
365,41466,22.0,4.9,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,13,20002.496957495794
366,37730,20.0,4.7,Cloudy,Medium,2,Drinks,electric_scooter,0.0,No,Urban,18,20002.51747964077
367,31245,22.0,4.8,Sunny,Medium,1,Drinks,scooter,,No,Metropolitian,16,20002.515665581755
368,29214,36.0,4.8,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,22,20002.489325212486
369,44756,30.0,4.6,Fog,Jam,0,Snack,motorcycle,0.0,No,Semi-Urban,46,20002.51143868786
370,28279,26.0,4.7,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.488479100033
371,16164,22.0,4.7,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,13,20002.5085718556
372,4974,36.0,4.3,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,32,20002.520244098523
373,431,29.0,4.9,Cloudy,High,0,Drinks,motorcycle,1.0,No,Urban,27,20002.5175247571
374,37622,32.0,4.0,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,45,20002.5113498545
375,45446,22.0,4.7,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,25,20002.518772540257
376,27673,37.0,4.9,Fog,Medium,2,Snack,scooter,0.0,No,Metropolitian,15,20002.51732220814
377,18960,29.0,4.3,Fog,Jam,1,Snack,scooter,2.0,No,Metropolitian,38,20002.49815019591
378,8313,20.0,4.8,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,14,20002.52024572705
379,28843,35.0,4.7,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,28,20002.51971063669
380,6324,38.0,5.0,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,30,20002.517566733794
381,11591,35.0,4.9,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,43,20002.511430686136
382,22871,32.0,4.1,Stormy,High,2,Drinks,electric_scooter,0.0,No,Metropolitian,34,20002.517393110626
383,23198,20.0,4.7,Stormy,Medium,1,Snack,motorcycle,1.0,No,Urban,25,20002.518808407753
384,45267,23.0,4.9,Cloudy,High,2,Buffet,scooter,0.0,No,Metropolitian,23,20002.517639076646
385,21385,39.0,4.4,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,40,20002.518758761275
386,23514,34.0,4.0,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,30,20002.519669203124
387,36311,22.0,4.6,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,23,20002.50511894816
388,15361,32.0,5.0,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,31,20002.518809474357
389,13745,35.0,4.0,Windy,High,1,Buffet,scooter,1.0,No,Metropolitian,33,20002.517462183678
390,34685,22.0,4.9,Windy,Low,2,Meal,scooter,0.0,No,Urban,11,20002.5055143021
391,42866,,,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Urban,15,20002.505562981485
392,22818,23.0,4.6,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,12,20002.517480981547
393,5321,39.0,4.2,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,33,20002.508297274988
394,36350,37.0,4.9,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,28,20002.51732220814
395,21897,30.0,4.0,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,35,20002.49880645316
396,13649,24.0,4.5,Sandstorms,Low,2,Buffet,motorcycle,1.0,No,Urban,18,20002.519691265657
397,9162,32.0,4.6,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Urban,18,20002.4884957403
398,24441,29.0,5.0,Sunny,Medium,2,Snack,motorcycle,0.0,No,Urban,13,20002.491077691764
399,18246,34.0,4.8,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,25,20002.498495879194
400,45157,22.0,4.7,Stormy,High,1,Buffet,scooter,1.0,No,Urban,25,20002.51971063774
401,18772,36.0,4.4,Stormy,Medium,0,Drinks,motorcycle,2.0,No,Metropolitian,37,20002.498020245428
402,41726,36.0,4.8,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,40,20002.505118364108
403,10764,,,Sandstorms,Low,2,Drinks,scooter,,No,Metropolitian,24,20002.520245959106
404,13802,,,,,3,Snack,motorcycle,1.0,No,Metropolitian,19,4083.802343613234
405,1555,38.0,4.4,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,32,20002.51166941111
406,21479,21.0,4.9,Cloudy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,11,20002.51379704596
407,31054,27.0,4.6,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,24,20002.518793873707
408,30925,20.0,4.5,Sandstorms,Low,2,Buffet,scooter,0.0,No,,18,20002.4884823745
409,20254,29.0,5.0,Sunny,Low,0,Snack,motorcycle,0.0,,Metropolitian,11,20002.51971059871
410,11402,29.0,4.4,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,16,20002.51967740261
411,12854,23.0,4.9,Sandstorms,High,1,Meal,scooter,1.0,No,Metropolitian,29,20002.520245434767
412,25131,38.0,4.1,Cloudy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,44,20002.50672764665
413,32005,26.0,4.6,Sandstorms,Medium,1,Drinks,motorcycle,0.0,No,Urban,20,20002.515665428917
414,18463,26.0,4.8,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,17,20002.50500486936
415,1997,32.0,4.6,Fog,Medium,2,Snack,motorcycle,1.0,No,Urban,17,20002.51756652242
416,22747,31.0,4.3,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,32,20002.511427019625
417,39558,29.0,4.8,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,28,20002.51143200091
418,10012,21.0,4.2,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,39,20002.49738598971
419,39521,,,,,0,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.51971063669
420,26326,27.0,4.6,Sunny,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,18,20002.51582225711
421,34098,32.0,3.7,Sandstorms,Jam,1,Drinks,scooter,2.0,No,Metropolitian,42,20002.508943990957
422,17417,22.0,4.9,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,26,20002.508240281208
423,40323,34.0,3.8,Cloudy,Low,2,Snack,scooter,0.0,No,Metropolitian,34,20002.508327706248
424,1558,35.0,5.0,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,17,20002.519684549705
425,33138,29.0,4.9,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,19,20002.520236428187
426,5081,35.0,4.5,Sandstorms,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,20,20002.50824023682
427,8201,30.0,4.2,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,47,20002.506329724605
428,32163,36.0,4.4,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,31,20002.508573568884
429,32870,33.0,4.7,Cloudy,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,29,20002.515665273495
430,32141,,,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,20002.519707639593
431,738,37.0,4.8,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,18,20002.519669522673
432,10378,30.0,4.9,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,39,20002.505894907827
433,709,32.0,4.9,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,47,20002.508012619965
434,9464,36.0,4.9,Sandstorms,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,24,20002.50857206492
435,31866,38.0,5.0,Sunny,High,2,Buffet,motorcycle,0.0,No,Metropolitian,17,20002.519669282396
436,43335,36.0,4.5,Cloudy,Low,1,Buffet,scooter,0.0,No,Metropolitian,15,20002.514160000534
437,18169,38.0,4.7,Cloudy,Jam,1,Drinks,scooter,,No,Metropolitian,48,20002.5111617699
438,5098,29.0,4.1,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.519710714038
439,45083,37.0,4.6,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,27,20002.51595775298
440,29557,20.0,4.7,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,20,20002.505119206584
441,21056,38.0,5.0,Cloudy,Medium,2,Meal,electric_scooter,2.0,Yes,Metropolitian,43,20002.505074400695
442,36988,25.0,4.7,Sunny,High,1,Buffet,scooter,0.0,No,Urban,10,20002.5173928428
443,43105,39.0,4.2,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,48,20002.505956395173
444,44051,32.0,4.7,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,41,20002.510921865294
445,45246,25.0,4.6,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,25,20002.498495430344
446,23307,26.0,5.0,Fog,Jam,2,Drinks,scooter,1.0,No,Urban,30,20002.491983196327
447,17792,27.0,5.0,Stormy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,14,20002.51144040631
448,25065,29.0,4.8,Sunny,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,20,20002.51968456174
449,30127,37.0,4.9,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,25,20002.513967081468
450,16054,38.0,5.0,Sunny,Medium,1,Buffet,scooter,0.0,No,Metropolitian,23,20002.513848083578
451,18358,23.0,4.8,Cloudy,Medium,2,Snack,scooter,,No,Metropolitian,15,20002.517379128563
452,37813,29.0,5.0,Windy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,19,20002.518774167944
453,6824,33.0,4.8,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,16,20002.51966729831
454,15341,39.0,4.8,Sunny,Jam,0,Meal,motorcycle,1.0,No,Urban,25,20002.51582225024
455,35472,26.0,4.4,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,38,20002.51180188895
456,3116,32.0,4.9,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,22,20002.490107106438
457,25646,28.0,4.5,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,17,20002.519700269142
458,14584,34.0,4.2,Fog,High,2,Drinks,scooter,0.0,No,Metropolitian,33,20002.517379114433
459,34858,28.0,4.7,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,30,20002.489793913555
460,43725,34.0,4.9,Sunny,High,2,Meal,motorcycle,0.0,No,Metropolitian,16,20002.51740060744
461,39595,34.0,4.6,Cloudy,High,1,Meal,scooter,0.0,No,Metropolitian,34,20002.5176405139
462,23452,39.0,5.0,Cloudy,Low,2,Buffet,scooter,1.0,No,Metropolitian,18,20002.513622871233
463,29213,21.0,4.8,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,17,20002.5202413205
464,20844,36.0,4.8,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,33,20002.51360305354
465,11641,30.0,4.7,Sandstorms,Low,2,Buffet,scooter,1.0,No,Urban,20,20002.515794989933
466,27502,31.0,4.3,Sandstorms,Jam,1,Meal,motorcycle,3.0,No,Metropolitian,42,20002.504953463183
467,29905,33.0,3.8,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,35,20002.509653747802
468,24164,32.0,4.8,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,24,20002.508332967544
469,34722,34.0,4.3,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,31,20002.513796399122
470,7162,31.0,4.3,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,31,20002.498656611962
471,12689,22.0,4.7,Windy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,15,20002.519707639593
472,24424,33.0,4.7,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,27,20002.518758309845
473,17588,39.0,4.1,Cloudy,High,1,Buffet,motorcycle,0.0,No,Metropolitian,32,20002.519707719515
474,1549,29.0,4.6,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,20,20002.513797407013
475,44305,30.0,4.6,Sandstorms,Jam,0,Buffet,motorcycle,2.0,No,Urban,44,20002.48848880262
476,36056,25.0,4.8,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,10,20002.515958435415
477,21613,25.0,4.6,Stormy,Low,0,Buffet,motorcycle,0.0,No,Urban,16,20002.510921865294
478,4068,24.0,4.8,Sunny,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,14,20002.49871956223
479,13298,27.0,4.7,Sandstorms,Jam,1,Snack,motorcycle,,No,Metropolitian,23,20002.50832620125
480,25903,24.0,4.9,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,26,20002.515958412543
481,16224,23.0,4.7,Sandstorms,High,2,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.517434343757
482,41967,30.0,4.9,Windy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,33,20002.51872368336
483,26513,37.0,4.6,Cloudy,Low,2,Drinks,scooter,0.0,No,Urban,19,20002.515893207765
484,25787,31.0,4.5,Stormy,High,1,Drinks,motorcycle,0.0,No,Metropolitian,29,20002.519663759096
485,39786,39.0,3.6,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,36,20002.48764792747
486,12894,20.0,5.0,Fog,Medium,2,Drinks,scooter,0.0,No,Urban,13,20002.513796941224
487,31428,33.0,4.9,Sunny,Jam,1,Drinks,scooter,1.0,No,Metropolitian,20,20002.51389979359
488,10458,35.0,4.9,Fog,Low,2,Snack,motorcycle,0.0,No,Metropolitian,17,20002.52023499063
489,3803,28.0,4.5,Windy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,24,20002.496957495794
490,3566,21.0,4.9,Fog,Medium,1,Meal,scooter,1.0,No,Metropolitian,12,20002.518679857174
491,5174,38.0,3.7,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,39,20002.50542606351
492,32472,22.0,5.0,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,20002.51566548756
493,20992,32.0,4.3,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,20002.519707669468
494,6707,30.0,4.6,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,39,20002.513985656995
495,14402,35.0,4.9,Cloudy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,18,20002.518858864834
496,10653,30.0,4.8,Sunny,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,18,20002.51140667598
497,31157,24.0,4.9,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,42,20002.505894553382
498,6271,31.0,4.7,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,15,20002.519729180254
